,crew,id
24276,['James Franco'],152745
24277,['Matej Minac'],100341
24278,['Jonathan Newman'],227707
24279,['H. Bruce Humberstone'],25148
24280,['H. Bruce Humberstone'],28044
24281,['David Cronenberg'],33691
24282,['David Cronenberg'],27371
24283,['Alain Resnais'],109364
24284,['Carlo Lizzani'],107928
24285,['Steve Stone'],131887
24286,['James Isaac'],38084
24287,['Mel Damski'],43922
24288,['John Francis Dillon'],156360
24289,['Joseph Losey'],75710
24290,['Ron Daniels'],39958
24291,['Aaron Woodley'],73818
24292,['Brent Shields'],47525
24293,['Savage Steve Holland'],25450
24294,['Atom Egoyan'],244761
24295,['John Suits'],251852
24296,['Elli Vuorinen'],153532
24297,['Anthony Chen'],188598
24298,['Michael Spierig'],206487
24299,['Stéphane Berla'],204436
24300,['Mikhail Kalatozov'],8063
24301,['Jason Cohen'],249719
24302,['Xavier Picard'],293271
24303,['Brad J. Silverman'],206284
24304,['Paul Landres'],53187
24305,['Sharon Lockhart'],254611
24306,['Guy Maddin'],297263
24307,['Frans Zwartjes'],125607
24308,['Jérémy Clapin'],53222
24309,['Chris Renaud'],46247
24310,['Glenn A. Jordan'],79818
24311,[],81246
24312,['Deran Sarafian'],52318
24313,[],271007
24314,['Lasse Hallström'],21394
24315,['Lasse Hallström'],26111
24316,['Tokuzô Tanaka'],108798
24317,['Manuel Sicilia'],146381
24318,['Satsuo Yamamoto'],108648
24319,['Jeff Tremaine'],273641
24320,['Richard Rich'],54113
24321,['Richard Thorpe'],169883
24322,['Lau Kar-Wing'],34658
24323,['Javier Recio Garcia'],62967
24324,['Peter Cornwell'],48585
24325,['Run Wrake'],110073
24326,['Taika Waititi'],246741
24327,['James Napier Robertson'],276496
24328,['George Ovashvili'],282376
24329,['Stéphane Laporte'],37925
24330,['Richard Thorpe'],43398
24331,['Kate Davis'],261038
24332,['Brett Gaylor'],23996
24333,['Michael Hoffman'],239571
24334,['Chad Stahelski'],245891
24335,['Julian Gilbey'],208869
24336,['Vincente Minnelli'],62655
24337,['Alan White'],286654
24338,['Mike Wallis'],91322
24339,['Yukio Ninagawa'],38551
24340,['David Dobkin'],205587
24341,['Ned Benson'],157829
24342,['Ira Sachs'],244268
24343,['Alain Resnais'],15377
24344,['François Truffaut'],35847
24345,['François Truffaut'],256
24346,['Brett Harvey'],295538
24347,['Ron Oliver'],293205
24348,['Koji Yamamura'],36072
24349,['David Ayer'],228150
24350,['Terry Ingram'],298317
24351,['Kristian Levring'],266285
24352,['John Herzfeld'],75007
24353,['Olivier Dahan'],215211
24354,['Jeremiah Birnbaum'],224282
24355,['Theodore Melfi'],239563
24356,['Hubertus Siegert'],250989
24357,['Jake Paltrow'],215379
24358,['Flemming Quist Møller'],16049
24359,['Aaron Katz'],252102
24360,['Jeff Chamberlain'],203186
24361,['Richard Gray'],126323
24362,['H. Bruce Humberstone'],33387
24363,['Lynn Shores'],38457
24364,['Norman Foster'],33388
24365,['Herbert I. Leeds'],33389
24366,['H. Bruce Humberstone'],33392
24367,['Angela Tucker'],147923
24368,['Nadezhda Kosheverova'],62692
24369,['Matti Kuortti'],438012
24370,['Pavel Arsyonov'],115232
24371,['Casper Van Dien'],275318
24372,['Jerome Sable'],156597
24373,['Stephen Herek'],54557
24374,['Richard Rich'],28302
24375,['Norman Foster'],38458
24376,['Lewis Seiler'],33393
24377,['Norman Foster'],33394
24378,['Harry Lachman'],38461
24379,['Phil Rosen'],38463
24380,['Eugene Forde'],38454
24381,['Stephen Cone'],81707
24382,['Éric Rohmer'],47455
24383,[],74276
24384,['Sut Jhally'],259442
24385,['Brett Sullivan'],22072
24386,['Stefan Fjeldmark'],36323
24387,['Axelle Ropert'],204762
24388,['Reginald Le Borg'],28437
24389,['Donald P. Borchers'],124124
24390,['Miguel Arteta'],218778
24391,['John G. Blystone'],267333
24392,['Eugene Forde'],267336
24393,[],284785
24394,['Phil Karlson'],35017
24395,['Fernando Fernán Gómez'],117869
24396,['Vic Armstrong'],218043
24397,['Éric Rohmer'],47454
24398,['Alexander Sokurov'],326038
24399,['Claude Chabrol'],76207
24400,['Jonathan Holiff'],115214
24401,['Eskil Vogt'],245844
24402,['Ahmed Imamović'],118658
24403,['Pipilotti Rist'],292445
24404,['Don Thacker'],224946
24405,['Aaron Katz'],74790
24406,['Christian Zübert'],285025
24407,['Neil Berkeley'],253292
24408,['Richard Kern'],161426
24409,['Colin Minihan'],265016
24410,['Jae-shik Park'],91237
24411,['Jason Buxton'],127862
24412,['William Cameron Menzies'],61138
24413,['Marc Lawrence'],289727
24414,['Matty Beckerman'],258193
24415,['John Gilling'],39262
24416,['Vic Savage'],31275
24417,['Gene Quintano'],142946
24418,['Seth Holt'],39263
24419,['Manuel De Landa'],299203
24420,['Claude Chabrol'],2813
24421,['Stiles White'],242512
24422,['Alex Holmes'],273997
24423,['Christian Larson'],250578
24424,['Jim Kaufman'],274127
24425,['Álex de la Iglesia'],15021
24426,['Stefan Fjeldmark'],46314
24427,['Benny Boom'],54445
24428,['Dan Gilroy'],242582
24429,['Nick Read'],252457
24430,['James Franco'],152736
24431,['Frank R. Strayer'],3937
24432,['Abbas Kiarostami'],129943
24433,['Abbas Kiarostami'],94513
24434,['Abbas Kiarostami'],129945
24435,['Jenö Koltai'],41097
24436,['Yoshimichi Furukawa'],51576
24437,['Tibor Hernádi'],36523
24438,['Chris Williams'],177572
24439,['Roland West'],27501
24440,['Turner Clay'],298538
24441,['Pang Ho-cheung'],49706
24442,['Alberto Rodríguez'],236735
24443,['Joseph J. Lawson'],241742
24444,['Jon Jones'],31446
24445,['Reginald Le Borg'],31024
24446,['Philip Dunne'],115549
24447,['Jorge R. Gutierrez'],228326
24448,['Christian Ditter'],200727
24449,['Tsui Hark'],217923
24450,['Malcolm St. Clair'],69017
24451,['Canyon Prince'],304850
24452,['Frank Whaley'],225044
24453,['Bradley King'],273271
24454,['Charles B. Pierce'],143516
24455,['Danny Boyle'],203912
24456,['Jules Bass'],17278
24457,['Jon Jones'],268735
24458,['Philip Dunne'],169066
24459,['Christophe Offenstein'],149087
24460,['Peter Lauer'],72270
24461,['Guy Ritchie'],22599
24462,['Cordell Barker'],81424
24463,['Richard Condie'],48504
24464,['Christopher Smith'],173491
24465,['Alex Garland'],264660
24466,['Jukka-Pekka Valkeapää'],284306
24467,['Paul Middleditch'],41558
24468,['Chang Cheh'],40081
24469,['Cordell Barker'],159304
24470,['Cordell Barker'],48488
24471,['Will Jason'],207752
24472,['Brian Trenchard-Smith'],27805
24473,['Seyyed Reza Mir-Karimi'],102851
24474,['Sam Newfield'],41023
24475,['John Byrum'],32069
24476,['John Byrum'],190173
24477,['Wolfgang Panzer'],12314
24478,['Edgar Wright'],52996
24479,['Shawn Christensen'],253254
24480,['Jerzy Rose'],208286
24481,['David Turner'],212846
24482,['Ben Ketai'],257874
24483,['Monty Banks'],38890
24484,['Erik Blomberg'],84944
24485,['Malcolm St. Clair'],71098
24486,['Pen Tennyson'],87060
24487,['Benjamin Fingerhut'],63140
24488,['Ryan Murdock'],268272
24489,['Harold S. Bucquet'],3576
24490,['Hamilton MacFadden'],413669
24491,['Laurent Witz'],234862
24492,['Mike Leigh'],245700
24493,['Leslie Zemeckis'],224414
24494,['Mark Raso'],251232
24495,['John Borowski'],278772
24496,['Eugene Forde'],38456
24497,['Gordon Wiles'],33708
24498,['Mario Piluso'],21250
24499,['Charles Crichton'],37193
24500,['João César Monteiro'],83228
24501,['João César Monteiro'],83226
24502,['Peter Cornwell'],180305
24503,['Terence Young'],92401
24504,['Gary Rydstrom'],77887
24505,['David Silverman'],116440
24506,['Angus MacLane'],82424
24507,['Shane Acker'],98622
24508,['Michael Feifer'],89888
24509,['Dante Lam'],17082
24510,['Tim Fywell'],273510
24511,['Tim Fywell'],103081
24512,['Volker Schlöndorff'],141950
24513,['Rose Bosch'],93407
24514,['Nigel Cole'],122843
24515,['Philipp Stölzl'],52475
24516,['Adrian Vitoria'],14575
24517,['William Kaufman'],58626
24518,['William Kaufman'],20270
24519,['Craig Moss'],157058
24520,['Tsui Hark'],41244
24521,['Roel Reiné'],27310
24522,['Roel Reiné'],55069
24523,['Roel Reiné'],151933
24524,['Roel Reiné'],260063
24525,['Rasmus A. Sivertsen'],230731
24526,['Patrick Archibald'],14830
24527,['Terry Klassen'],77499
24528,['Mark Baldo'],264646
24529,['Mark Baldo'],275287
24530,['Paul Sabella'],42313
24531,['Steve Boyum'],12450
24532,['Mauri Kunnas'],61495
24533,['Roy Allen Smith'],19164
24534,['Charles Grosvenor'],19165
24535,['Charles Grosvenor'],17337
24536,['Larry Latham'],31473
24537,['Larry Latham'],27653
24538,['Roger Christian'],196830
24539,['Isaac Florentine'],57483
24540,['Dick Lowry'],42903
24541,['Dick Lowry'],79365
24542,['Scott Wiper'],171581
24543,['Aleksey Balabanov'],56212
24544,['Aleksey Balabanov'],20994
24545,['Zak Hilditch'],199575
24546,['Philipp Kadelbach'],178446
24547,['Chu Yen-ping'],17108
24548,['Vishal Bhardwaj'],280795
24549,['Peter Brosens'],123366
24550,['Catherine Tatge'],97414
24551,['Arthur Allan Seidelman'],34995
24552,['Sandy Tung'],72977
24553,['Sidney J. Furie'],67669
24554,['Sidney J. Furie'],188102
24555,['Sidney J. Furie'],41497
24556,['David Zellner'],244563
24557,['Gerardo Olivares'],99819
24558,['Maximilian Erlenwein'],256311
24559,['Til Schweiger'],130747
24560,['Ed Hunt'],42542
24561,['Alison Ellwood'],159140
24562,['Ulrich Seidl'],103686
24563,['Richard Holm'],56481
24564,['Christoffer Boe'],42757
24565,['Søren Kragh-Jacobsen'],177865
24566,['John Frankenheimer'],86616
24567,['George C. Scott'],101307
24568,['Jens Sjögren'],138754
24569,['Jeff Prosserman'],68197
24570,['Charles Reisner'],166560
24571,['George Nichols Jr.'],222731
24572,['Elaine Constantine'],297265
24573,['Jeff Hare'],54625
24574,['Donald P. Borchers'],25754
24575,['Kari Skogland'],25752
24576,['Ethan Wiley'],25751
24577,['Joel Soisson'],70575
24578,['Guy Magar'],25753
24579,['Ricardo Larraín'],45181
24580,['Pierre Gaspard-Huit'],4956
24581,['Arnold Schwarzenegger'],55596
24582,['John Lyde'],149023
24583,['Eduardo Mignogna'],71114
24584,['Franc Roddam'],64679
24585,['Josiane Balasko'],15460
24586,[],39213
24587,['Jonathan Sanger'],74974
24588,['Eric Red'],32079
24589,['John Ridley'],119213
24590,['Jason Lapeyre'],131475
24591,['Dennis Dimster'],59996
24592,['R.G. Springsteen'],144471
24593,['David Marconi'],158426
24594,['Freddie Francis'],41035
24595,['Jean-Luc Godard'],39239
24596,['Jean-Luc Godard'],26298
24597,['Jean-Luc Godard'],61415
24598,['Jean-Luc Godard'],65612
24599,['Charlie Chaplin'],53412
24600,['Charlie Chaplin'],53406
24601,['Charlie Chaplin'],53387
24602,['João César Monteiro'],244838
24603,['João César Monteiro'],244836
24604,['João César Monteiro'],154188
24605,['João César Monteiro'],253959
24606,['João César Monteiro'],199336
24607,['David Munro'],293028
24608,['Alan Lowery'],256679
24609,['Petter Næss'],12076
24610,['Edwin L. Marin'],55472
24611,['Lesley Selander'],51649
24612,['Colette Burson'],25896
24613,['Niall MacCormick'],172008
24614,['Egidio Coccimiglio'],201847
24615,['Nicholas Kalikow'],250608
24616,['Walter Lang'],69204
24617,['Lisa Cholodenko'],289314
24618,['Andrey Zvyagintsev'],265180
24619,['Shin Yeon-shick'],147533
24620,['Uberto Pasolini'],216156
24621,['George Lucas'],140979
24622,['Chris Marker'],57563
24623,['Bennett Miller'],87492
24624,['Bill Brame'],80680
24625,['Shiro Toyoda'],68715
24626,['Frank Capra'],122047
24627,['Chao-Bin Su'],44092
24628,['Valeriya Gay Germanika'],31418
24629,['Carol Reed'],63069
24630,['George Fitzmaurice'],53853
24631,['Stephen Roberts'],196802
24632,['Sadao Yamanaka'],112501
24633,['William K. Howard'],31879
24634,['Archie Mayo'],106635
24635,['Marion Gering'],81113
24636,['Wesley Ruggles'],97193
24637,['W.S. Van Dyke'],43863
24638,['Greg McLean'],199534
24639,['George Cukor'],95874
24640,['Tay Garnett'],82239
24641,['Victor Saville'],90523
24642,['Jamie Blanks'],14459
24643,['Charles Vidor'],41234
24644,['Bernard Vorhaus'],87925
24645,['James Rabbitts'],57749
24646,['Jérôme Salle'],185567
24647,['Howard Hawks'],140276
24648,['Graham Cutts'],27341
24649,['Neil Nightingale'],77951
24650,['Martyn Pick'],52010
24651,['Peggy Holmes'],75258
24652,['Klay Hall'],25475
24653,['Uli Edel'],50114
24654,['Pavel Lungin'],99785
24655,['Pavel Lungin'],41545
24656,['Pavel Lungin'],41842
24657,['Albert Zugsmith'],59101
24658,['Andrew L. Stone'],85518
24659,['Edward Buzzell'],292498
24660,['Christy Cabanne'],63787
24661,['Peter Masterson'],71034
24662,['Richard Shepard'],91580
24663,['Danny Lerner'],50119
24664,['Greg MacGillivray'],17699
24665,['Christopher Duddy'],14666
24666,['Fred M. Wilcox'],61856
24667,['Coky Giedroyc'],36597
24668,['Timothy Armstrong'],105528
24669,['Keith Truesdell'],57573
24670,['Andrew Stevens'],160019
24671,['Jay Karas'],134688
24672,['Marty Callner'],15501
24673,['Rick Bieber'],18434
24674,['James K. Jones'],16080
24675,['Jorge Sanjinés'],232866
24676,['Jonathan Demme'],89602
24677,['Aki Kaurismäki'],74295
24678,['Alain Tanner'],101330
24679,['Menahem Golan'],109809
24680,['Don Weis'],59838
24681,['Guy Manos'],2089
24682,['Don Michael Paul'],290729
24683,['Ryan Phillippe'],293633
24684,['Frans Zwartjes'],152943
24685,['George C. Wolfe'],290542
24686,['Don Siegel'],35917
24687,['Richard Brooks'],52364
24688,['Armyan Bernstein'],57738
24689,['Jeffrey Gerritsen'],24091
24690,['Malik Bader'],183662
24691,['Richard Thorpe'],72103
24692,['Robert Siodmak'],20362
24693,['Eduardo Rodríguez'],173761
24694,['Michael Schroeder'],25391
24695,['Sam Firstenberg'],64160
24696,['Yossi Wein'],64161
24697,['John Moffitt'],64372
24698,['Beth McCarthy-Miller'],31775
24699,['Timothy Armstrong'],255476
24700,['Allan Eastman'],253899
24701,['Terry O. Morse'],38470
24702,['Kôhei Oguri'],125257
24703,['Brad Anderson'],207933
24704,['Pavel Bardin'],49585
24705,[],36407
24706,['Darko Mitrevski'],136743
24707,['Hiroshi Shimizu'],238203
24708,['Nobuo Nakagawa'],107413
24709,['Krisztina Deák'],205819
24710,['Zaza Urushadze'],238628
24711,['Susanna Fogel'],260001
24712,['Marina Rice Bader'],286817
24713,['Tokuzô Tanaka'],57875
24714,['Brian Trenchard-Smith'],256092
24715,['Tai Katô'],198225
24716,['Amy Schatz'],248870
24717,['Nick Zedd'],183108
24718,['Edward Sedgwick'],61525
24719,['Michael Curtiz'],156317
24720,['Santiago Álvarez'],145762
24721,['Robert Child'],127375
24722,[],299313
24723,['Edward F. Cline'],148326
24724,['Marcos Carnevale'],222772
24725,['Jack Cardiff'],25553
24726,['Derek Yee Tung-Sing'],107682
24727,['Lloyd Bacon'],180427
24728,['Liza Johnson'],209271
24729,['Frank Borzage'],195068
24730,"[""Enzo D'Alò""]",52989
24731,['Donald Wrye'],33570
24732,['Charlie Stratton'],172226
24733,['William Castle'],91343
24734,['Kristine Peterson'],40661
24735,['Clarence Brown'],188066
24736,['Sam Taylor'],156356
24737,['Chelsea McMullan'],230743
24738,['Hal Ashby'],85910
24739,['Katarina Peters'],290862
24740,['Marco Berger'],199851
24741,['Patrik-Ian Polk'],112735
24742,['Jade Castro'],96239
24743,['Michael Mayer'],128154
24744,['Gary Alazraki'],180147
24745,['Manuel Carballo'],227094
24746,['Sophie Hyde'],244801
24747,['Raúl Fuentes'],141152
24748,['Jérôme Deschamps'],25353
24749,['Fabien Garcia'],193223
24750,['David Jung'],272692
24751,['Steffen Haars'],79723
24752,['Dimitar Mitovski'],50400
24753,['Gustav Ucicky'],258070
24754,['Lonny Price'],76424
24755,['Kurt Neumann'],68097
24756,['Clarence Brown'],264309
24757,['Jack Clayton'],2516
24758,['Menahem Golan'],251260
24759,['Grigori Aleksandrov'],87799
24760,['Fyodor Bondarchuk'],203793
24761,['Sheldon Wilson'],226948
24762,['Joel Surnow'],249266
24763,['Lloyd Bacon'],130813
24764,['BJ Davis'],35632
24765,['Edward Dmytryk'],44888
24766,['Pasquale Festa Campanile'],11813
24767,['Rudolph Maté'],43453
24768,['Walter Grauman'],194393
24769,['Edward F. Cline'],99258
24770,['Roger Corman'],29032
24771,['Harvey Hart'],280134
24772,['William Castle'],28668
24773,['Norman Taurog'],56154
24774,['Edward Buzzell'],108852
24775,['Harry Beaumont'],154515
24776,['Charles Walters'],43193
24777,['Giuseppe de Liguoro'],70512
24778,['Sean Meredith'],73103
24779,['Phil Karlson'],38471
24780,['Keith Truesdell'],73997
24781,['Jerry Thorpe'],27105
24782,['Boaz Yakin'],30302
24783,['Ralph Levy'],45256
24784,['Stuart Margolin'],57789
24785,['Douglas Schulze'],61233
24786,['Victor Salva'],257093
24787,['Luis Trenker'],263915
24788,['Stephan Lacant'],167581
24789,['Lina Plioplyte'],258358
24790,['Roy Ward Baker'],30855
24791,['Tommy Wirkola'],241842
24792,['Troy Miller'],32182
24793,['Terry Miles'],109500
24794,['Adrian Rudomin'],16432
24795,['Mark Malone'],20053
24796,['Sidney Salkow'],47553
24797,['Muscha'],90652
24798,['Jesús Franco'],28768
24799,['Kristine Peterson'],85162
24800,['Roberta Findlay'],78522
24801,['Jen Soska'],65214
24802,['Reginald Le Borg'],64075
24803,['Harry Lachman'],38460
24804,['John Dunson'],56929
24805,['Shintarô Katsu'],40644
24806,['Prakash Mehra'],103236
24807,['Noel Nosseck'],85651
24808,['Michael Curtiz'],34623
24809,['Jack Cardiff'],130474
24810,['Grigori Aleksandrov'],37133
24811,['Fyodor Bondarchuk'],18122
24812,['Arne Feldhusen'],240510
24813,['Giddens Ko'],84111
24814,['Kathrine Windfeld'],82450
24815,['Frederikke Aspöck'],103972
24816,['S.J. Evans'],207263
24817,['Grigori Aleksandrov'],37128
24818,['Brian Hooks'],15476
24819,['Bryan Forbes'],69065
24820,['Brett Pierce'],77067
24821,['Kirsten Johnson'],117007
24822,['Jay Chou'],20342
24823,['Te-Sheng Wei'],98344
24824,['Chris Tasara'],273922
24825,['Curt Hahn'],91316
24826,['Harold Clurman'],34650
24827,['Henry Koster'],42734
24828,['Charles Martin'],62804
24829,['Roy Knyrim'],22515
24830,['Robert Emmett Tansey'],209367
24831,['Bill Corcoran'],25646
24832,['Anthony B. Richmond'],202744
24833,['Ole Bornedal'],16639
24834,['Omid Nooshin'],104329
24835,['Lionel Chetwynd'],73091
24836,['Kurt Engfehr'],291155
24837,['Susanne Bier'],164251
24838,['Tonino Cervi'],88486
24839,['Don Sharp'],197489
24840,['Don Sharp'],59159
24841,['Don Sharp'],84352
24842,['Morten Tyldum'],205596
24843,['Paul Thomas Anderson'],171274
24844,['Giulio Ricciarelli'],287495
24845,['Jacob Cheung Chi-Leung'],14808
24846,['Hu Mei'],34182
24847,['Philippe Lacheau'],262551
24848,['Don Sharp'],38125
24849,['Don Sharp'],28778
24850,['Don Sharp'],30972
24851,['Don Sharp'],83519
24852,['William H. Macy'],244403
24853,['Edward McHenry'],58760
24854,['Elias Koskimies'],81347
24855,['Francis Lawrence'],131631
24856,['Don Sharp'],48135
24857,['Russell Mulcahy'],28019
24858,['Marcell Jankovics'],41077
24859,['Jannik Hastrup'],36132
24860,['Attila Dargay'],28967
24861,['Ronit Elkabetz'],270403
24862,['Jon Stewart'],222649
24863,['Nick Rosen'],294959
24864,['Michael Kirk'],273334
24865,['Isaac Feder'],295315
24866,['Raffaele Mertes'],58433
24867,['Peter Askin'],288281
24868,['Daniel Ribeiro'],237791
24869,['Danny Mooney '],140222
24870,['Jeff Bleckner'],188538
24871,['Ruben Alves'],186161
24872,['Augusto Genina'],56178
24873,['Clarence Brown'],77412
24874,['Archie Mayo'],121020
24875,['William A. Wellman'],33001
24876,['Charles Brabin'],20675
24877,['Michael Curtiz'],43075
24878,['John G. Adolfi'],114302
24879,['Ridley Scott'],147441
24880,['Uwe Boll'],46217
24881,['Uwe Boll'],60479
24882,['Stephen Daldry'],206563
24883,['Danny Lerner'],39298
24884,['Damián Szifrón'],265195
24885,['Keiichi Hara'],17234
24886,['Tomek Baginski'],298077
24887,['Timothy Reckart'],157305
24888,['Yasuhiro Yoshiura'],212167
24889,['Stephanie Soechtig'],250657
24890,['Gordon Hessler'],55152
24891,['Seong-kang Lee'],58700
24892,['Michel Mardore'],78399
24893,['Giulio Questi'],143451
24894,['Nick Zedd'],183111
