crew,title,release_date,return,budget,revenue
['ralph nelson'],Fate Is the Hunter,1964-11-08,0.0,0.0,0.0
['mark sandrich'],Blue Skies,1946-10-15,0.0,0.0,0.0
['mitchell leisen'],The Mating Season,1951-01-12,0.0,0.0,0.0
['henry king'],Prince of Foxes,1949-11-11,0.0,0.0,0.0
['henrik ruben genz'],Terribly Happy,2008-07-15,inf,0.0,179943.0
['conor mcpherson'],The Eclipse,2009-04-24,0.0,0.0,0.0
['pekka parikka'],Plainlands,1988-02-26,0.0,0.0,0.0
['derrick borte'],The Joneses,2009-09-13,0.7022728,10000000.0,7022728.0
['walter lang'],With a Song in My Heart,1952-04-03,0.0,0.0,0.0
['ernst lubitsch'],The Love Parade,1929-11-19,0.0,0.0,0.0
['andré téchiné'],The Girl on the Train,2009-03-18,0.0,0.0,0.0
['jugal hansraj'],Pyaar Impossible,2010-01-08,0.0,0.0,0.0
['clarence brown'],The Rains Came,1939-09-15,0.0,0.0,0.0
['tze chun'],Children of Invention,2010-08-10,0.0,0.0,0.0
['joann sfar'],Gainsbourg: A Heroic Life,2010-01-20,0.0,0.0,0.0
['alain resnais'],Wild Grass,2009-05-20,0.0,0.0,0.0
['dario argento'],Giallo,2010-03-13,0.0,14000000.0,0.0
['luis mandoki'],Gaby: A True Story,1987-10-30,0.02508,5000000.0,125400.0
['jan troell'],Who Saw Him Die?,1968-03-18,0.0,0.0,0.0
['charles walters'],Billy Rose's Jumbo,1962-12-06,0.0,0.0,0.0
['curtis bernhardt'],Miss Sadie Thompson,1953-12-23,0.0,0.0,0.0
['dwight h. little'],TEKKEN,2010-03-20,0.0322333333333333,30000000.0,967000.0
['michael preece'],The President's Man,2000-01-01,0.0,0.0,0.0
['ulf malmros'],The Wedding Photographer,2009-10-16,0.0,0.0,0.0
['roy andersson'],Giliap,1975-11-16,0.0,0.0,0.0
['peter yates'],Don Quixote,2000-04-08,0.0,0.0,0.0
['gilles lellouche'],Narco,2004-12-01,1.0,823258.0,823258.0
['ryan page'],Blood Into Wine,2010-02-19,0.0,0.0,0.0
['claude miller'],Deadly Circuit,1983-03-09,0.0,0.0,0.0
['bohdan sláma'],Something Like Happiness,2005-06-29,0.0,0.0,0.0
['jacques rivette'],The Story of Marie and Julien,2003-09-10,0.0,0.0,0.0
['daisuke nishio'],Dragon Ball Z: Dead Zone,1989-06-15,0.0,0.0,0.0
['kiyoshi kurosawa'],Retribution,2006-09-03,0.0,0.0,0.0
['daniel stamm'],The Last Exorcism,2010-08-27,37.63227222222222,1800000.0,67738090.0
['jerzy kawalerowicz'],Mother Joan of the Angels,1961-02-09,0.0,0.0,0.0
['maría luisa bemberg'],Camila,1984-05-17,0.0,0.0,0.0
['dorothy arzner'],Christopher Strong,1933-03-09,0.0,0.0,0.0
['john huston'],San Pietro,1945-05-03,0.0,0.0,0.0
['dorothy arzner'],"Dance, Girl, Dance",1940-08-30,0.0,0.0,0.0
['peter brook'],King Lear,1971-02-04,0.0,0.0,0.0
['ousmane sembene'],Black Girl,1966-01-01,0.0,0.0,0.0
['margarethe von trotta'],Rosa Luxemburg,1986-04-10,0.0,0.0,0.0
['sergei bodrov jr.'],Sisters,2001-05-10,0.0,0.0,0.0
['anton corbijn'],The American,2010-08-31,3.2732162,20000000.0,65464324.0
['nelson pereira dos santos'],How Tasty Was My Little Frenchman,1971-06-01,0.0,0.0,0.0
['kaneto shindô'],Children of Hiroshima,1952-08-06,0.0,0.0,0.0
['yasuzô masumura'],Kisses,1957-07-23,0.0,0.0,0.0
['spike lee'],If God Is Willing and da Creek Don't Rise,2010-08-23,0.0,0.0,0.0
['jeff tremaine'],Jackass 2.5,2007-12-18,0.0,0.0,0.0
['eric till'],The Christmas Toy,1986-12-06,0.0,0.0,0.0
['ernst lubitsch'],The Wildcat,1921-04-14,0.0,0.0,0.0
['raúl ruiz'],The Hypothesis of the Stolen Painting,1978-04-04,0.0,0.0,0.0
['ken hughes'],The Trials of Oscar Wilde,1960-05-01,0.0,0.0,0.0
['albert pyun'],Urban Menace,1999-09-07,0.0,0.0,0.0
['karen peterson'],Cartoon All-Stars to the Rescue,1990-04-21,0.0,0.0,0.0
['yannick dahan'],The Horde,2009-08-28,0.0,0.0,0.0
['henrik hellström'],Burrowing,2009-02-07,0.0,0.0,0.0
['josh gordon'],The Switch,2010-05-11,2.6226635263157894,19000000.0,49830607.0
['piotr szulkin'],Golem,1980-03-18,0.0,0.0,0.0
['bassam kurdali'],Elephants Dream,2006-03-24,0.0,150000.0,0.0
['nicolas alberny'],8th Wonderland,2008-05-15,0.0,0.0,0.0
['josh fox'],Gasland,2010-01-24,0.0,0.0,0.0
['errol morris'],The Dark Wind,1991-01-01,0.0,0.0,0.0
['stanley kubrick'],Fear and Desire,1953-04-01,0.0,53000.0,0.0
['steven cantor'],No One Dies in Lily Dale,2011-01-01,0.0,0.0,0.0
['liz garbus'],Shouting Fire: Stories from the Edge of Free Speech,2009-01-20,0.0,0.0,0.0
['mika kaurismäki'],Vesku,2010-09-03,0.0,0.0,0.0
['liu chia-liang'],Dirty Ho,1979-04-07,0.0,0.0,0.0
['eric bricker'],Visual Acoustics,2009-10-09,0.0,0.0,0.0
['philippe diaz'],The End of Poverty?,2008-05-19,5.7e-05,1000000.0,57.0
['timo koivusalo'],Kulkuri ja joutsen,1999-02-19,0.0,0.0,0.0
['todd phillips'],Hated:  GG Allin & the Murder Junkies,1994-01-01,0.0,0.0,0.0
['robert rodriguez'],Machete,2010-09-01,1.56639495,20000000.0,31327899.0
['jon m. chu'],Step Up 3D,2010-08-04,5.309726966666667,30000000.0,159291809.0
['alfred e. green'],Smart Money,1931-07-11,0.0,0.0,0.0
['lee sholem'],Tarzan's Magic Fountain,1949-02-05,0.0,0.0,0.0
['nicole oppermann'],Off and Running,2009-04-22,0.0,0.0,0.0
['ryan barton-grimley'],The Truth,2010-05-20,0.0,0.0,0.0
['karin albou'],The Wedding Song,2008-11-24,0.0,0.0,0.0
['nanette burstein'],Going the Distance,2010-09-01,1.3139326875,32000000.0,42045846.0
['ceri levy'],Bananaz,2008-02-07,0.0,0.0,0.0
['tage danielsson'],Release the Prisoners to Spring,1975-12-06,0.0,0.0,0.0
['hans alfredson'],False as Water,1985-11-08,0.0,0.0,0.0
['otto preminger'],The Moon Is Blue,1953-07-08,0.0,0.0,0.0
['william dieterle'],Love Letters,1945-10-26,0.0,0.0,0.0
['delmer daves'],Pride of the Marines,1945-08-24,0.0,0.0,0.0
['king vidor'],Comrade X,1940-12-13,0.0,0.0,0.0
['melvin frank'],Above and Beyond,1952-12-31,0.0,0.0,0.0
['shane thueson'],Four Stories of St. Julian,2010-08-24,0.0,0.0,0.0
['russell thomas'],Bill Bailey: Tinselworm,2008-11-10,0.0,0.0,0.0
['busby berkeley'],Babes on Broadway,1941-12-31,0.0,0.0,0.0
['clarence brown'],Conquest,1937-10-22,0.0,0.0,0.0
['william keighley'],The Street with No Name,1948-07-14,0.0,0.0,0.0
['david butler'],It's a Great Feeling,1949-08-01,0.0,0.0,0.0
['charles vidor'],The Joker Is Wild,1957-09-26,0.0,0.0,0.0
['j. lee thompson'],The Reincarnation of Peter Proud,1975-04-25,0.0,0.0,0.0
['joseph kane'],"Come On, Rangers",1938-11-21,0.0,0.0,0.0
['joseph kane'],"Oh, Susanna",1936-08-19,0.0,0.0,0.0
['mika kaurismäki'],The Worthless,1982-10-15,0.0,0.0,0.0
['adam mason'],Blood River,2009-01-01,0.0,0.0,0.0
['michael feifer'],Abandoned,2010-08-24,0.0,0.0,0.0
['aki kaurismäki'],The Saimaa Gesture,1981-09-11,0.0,0.0,0.0
['damani baker'],Still Bill,2010-01-27,0.0,0.0,0.0
['morgan j. freeman'],Homecoming,2009-07-17,0.0,1500000.0,0.0
['cornel wilde'],Beach Red,1967-08-03,0.0,0.0,0.0
['charles vidor'],A Song to Remember,1945-01-19,0.0,0.0,0.0
['lewis milestone'],Arch of Triumph,1948-02-17,0.0,0.0,0.0
['jason friedberg'],Vampires Suck,2010-08-18,4.0273933,20000000.0,80547866.0
[],Young Again,1986-05-11,0.0,0.0,0.0
['simon verhoeven'],Men in the City,2009-09-09,0.0,0.0,0.0
['david de vos'],The Theory of Everything,2006-10-30,0.0,0.0,0.0
['nigel cole'],$5 a Day,2008-01-01,0.0,0.0,0.0
['paul w.s. anderson'],Resident Evil: Afterlife,2010-09-09,5.0038014,60000000.0,300228084.0
['hitoshi matsumoto'],Symbol,2009-09-12,0.0,0.0,0.0
['stan foster'],Preacher's Kid,2010-01-29,0.0,7000000.0,0.0
['richard berry'],22 Bullets,2010-03-23,0.0,24000000.0,0.0
['lloyd bacon'],Larceny Inc.,1942-04-24,0.0,0.0,0.0
['geir hansteen jorgensen'],The New Country,2000-11-24,0.0,0.0,0.0
['johnnie to'],Triangle,2007-10-01,0.0,5000000.0,0.0
['michael almereyda'],The Eternal,1998-09-18,0.0,0.0,0.0
['kim ki-young'],Oh! Blue Fish Island,1977-10-03,0.0,0.0,0.0
['im kwon-taek'],Sopyonje,1993-04-10,0.0,0.0,0.0
['william a. wellman'],Heroes for Sale,1933-06-17,0.0,290.0,0.0
['fritz lang'],Western Union,1941-02-21,0.0,0.0,0.0
['bertrand bonello'],The Pornographer,2001-09-08,0.0,1500000.0,0.0
['wim wenders'],Palermo Shooting,2008-11-20,0.0,0.0,0.0
['harry lachman'],Our Relations,1936-10-30,0.0,400000.0,0.0
[],Freedom Park,2004-09-10,0.0,275000.0,0.0
['peter medak'],The Hunchback,1997-03-16,0.0,0.0,0.0
['john carpenter'],Someone's Watching Me!,1978-11-27,0.0,0.0,0.0
['amos kollek'],Sue,1997-01-01,0.0,0.0,0.0
['george a. romero'],Hungry Wives,1972-05-01,0.0,90000.0,0.0
['arto halonen'],Prinsessa,2010-09-09,0.0,0.0,0.0
['colin eggleston'],Long Weekend,1978-10-14,0.0,0.0,0.0
['david fincher'],The Social Network,2010-09-30,5.623007875,40000000.0,224920315.0
['šarūnas bartas'],Few of Us,1996-09-18,0.0,0.0,0.0
['frederick wiseman'],Juvenile Court,1973-06-04,0.0,0.0,0.0
['lauren montgomery'],Superman/Batman: Apocalypse,2010-09-28,0.0,3500000.0,0.0
['norman taurog'],Design for Scandal,1941-12-01,0.0,0.0,0.0
['tony krantz'],Otis,2008-03-07,0.0,0.0,0.0
['shôhei imamura'],A Man Vanishes,1967-07-08,0.0,0.0,0.0
['shôhei imamura'],History of Postwar Japan as Told by a Bar Hostess,1970-01-01,0.0,0.0,0.0
['jean-luc godard'],The Married Woman,1964-12-04,0.0,120000.0,0.0
['ben affleck'],The Town,2010-09-15,4.162868540540541,37000000.0,154026136.0
['gillo pontecorvo'],Kapo,1960-09-27,0.0,0.0,0.0
['phil karlson'],The Phenix City Story,1955-08-14,0.0,0.0,0.0
['matt mccormick'],Some Days Are Better Than Others,2011-06-03,0.0,0.0,0.0
['kristian levring'],Fear Me Not,2008-12-19,0.0,0.0,0.0
['kyle rankin'],Infestation,2009-02-05,0.0,0.0,0.0
['anthony fankhauser'],2012: Supernova,2009-10-27,0.0,0.0,0.0
['will gluck'],Easy A,2010-09-10,9.369038125,8000000.0,74952305.0
['ryan murphy'],Eat Pray Love,2010-08-12,3.4099002666666665,60000000.0,204594016.0
['rob epstein'],Howl,2010-08-26,20.566666666666663,30000.0,617000.0
['george vanbuskirk'],Camp Hell,2010-08-13,0.0,3000000.0,0.0
['sam bozzo'],Blue Gold: World Water Wars,2008-10-09,0.0,100000.0,0.0
['simon hynd'],Senseless,2008-01-01,0.0,0.0,0.0
['luis garcía berlanga'],The Rocket from Calabuch,1956-09-28,0.0,0.0,0.0
['bud yorkin'],Come Blow Your Horn,1963-06-05,0.0,0.0,0.0
['frank tashlin'],Susan Slept Here,1954-07-14,0.0,0.0,0.0
['casey affleck'],I'm Still Here,2010-09-10,0.0,0.0,0.0
['sam wood'],Saratoga Trunk,1945-11-21,0.0,1750000.0,0.0
['david stenn'],Girl 27,2007-07-27,0.0,0.0,0.0
['ella lemhagen'],"Patrik, Age 1.5",2008-09-12,inf,0.0,56299.0
['rob reiner'],Flipped,2010-08-06,0.1253722857142857,14000000.0,1755212.0
['toni myers'],Hubble 3D,2010-03-19,0.0,0.0,0.0
['oliver stone'],Wall Street: Money Never Sleeps,2010-09-02,1.9249717285714285,70000000.0,134748021.0
['jules dassin'],Phaedra,1962-01-01,0.0,0.0,0.0
['richard eyre'],Tumbledown,1988-05-29,0.0,0.0,0.0
['kevin brownlow'],Buster Keaton: A Hard Act to Follow,1987-09-30,0.0,0.0,0.0
['delbert mann'],Mister Buddwing,1966-07-15,0.0,0.0,0.0
['zack snyder'],Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,1.750917375,80000000.0,140073390.0
['brad peyton'],Cats & Dogs 2 : The Revenge of Kitty Galore,2010-07-30,1.3233384,85000000.0,112483764.0
['curtis harrington'],What's the Matter with Helen?,1971-06-30,0.0,0.0,0.0
['irving rapper'],Rhapsody in Blue,1945-09-22,0.0,0.0,0.0
['w.s. van dyke'],Broadway Melody of 1936,1935-09-20,0.0,0.0,0.0
['jean negulesco'],Boy on a Dolphin,1957-04-18,0.0,0.0,0.0
['yoshiyuki kuroda'],Lone Wolf and Cub: White Heaven in Hell,1974-01-01,0.0,0.0,0.0
['kenji misumi'],Lone Wolf and Cub: Baby Cart in the Land of Demons,1973-01-01,0.0,0.0,0.0
['pierre schoendoerffer'],Diên Biên Phu,1992-03-04,0.0,30000000.0,0.0
['noah buschel'],The Missing Person,2009-01-16,0.0,0.0,0.0
['john sayles'],Amigo,2010-07-14,0.0,1200000.0,0.0
['george cukor'],"Edward, My Son",1949-06-02,0.0,0.0,0.0
['robert d. webb'],Beneath the 12-Mile Reef,1953-12-02,0.0,0.0,0.0
['russell rouse'],The Oscar,1966-03-04,0.0,0.0,0.0
['claude sautet'],The Big Risk,1960-03-23,0.0,0.0,0.0
['doze niu cheng-tse'],Monga,2010-02-05,0.0,0.0,0.0
['gaylen ross'],Killing Kasztner,2008-10-01,0.0,0.0,0.0
['ryan fleck'],It's Kind of a Funny Story,2010-07-06,0.811405,8000000.0,6491240.0
['russ meyer'],Mudhoney,1965-05-25,0.0,60000.0,0.0
['paola mendoza'],Entre Nos,2009-04-25,0.0,0.0,0.0
['ahmed ahmed'],Just Like Us,2011-10-06,0.0,0.0,0.0
['alex van warmerdam'],Abel,1986-02-27,0.0,0.0,0.0
['satyajit ray'],Kanchenjungha,1962-05-11,0.0,0.0,0.0
[],The Jolly Boys' Last Stand,2000-01-01,0.0,0.0,0.0
['cecil b. demille'],The Squaw Man,1914-02-14,0.0,0.0,0.0
['george gallo'],Middle Men,2009-05-17,0.0,22000000.0,0.0
['jonathan parker'],(Untitled),2009-10-25,inf,0.0,230600.0
['radu muntean'],The Paper Will Be Blue,2006-08-07,0.0,0.0,0.0
['françois ozon'],Ricky,2009-02-11,0.0,0.0,0.0
['john erick dowdle'],The Poughkeepsie Tapes,2007-04-27,0.0,0.0,0.0
['anders grönros'],The Eighth Day,1979-01-13,0.0,0.0,0.0
['frederick wiseman'],The Last Letter,2002-05-21,0.0,0.0,0.0
['kaneto shindô'],Tree Without Leaves,1986-11-15,0.0,0.0,0.0
['nick grinde'],Remote Control,1930-11-15,0.0,0.0,0.0
['norman z. mcleod'],Alice in Wonderland,1933-12-22,0.0,0.0,0.0
['dennis iliadis'],Hardcore,2004-03-12,0.0,0.0,0.0
['matthew aeberhard'],The Crimson Wing: Mystery of the Flamingos,2008-12-17,0.0,0.0,0.0
['hue rhodes'],Saint John of Las Vegas,2009-06-10,0.0294028947368421,3800000.0,111731.0
['stephen frears'],Tamara Drewe,2010-07-14,0.0,0.0,0.0
['satish kaushik'],Tere Naam,2003-08-15,2.0,1.0,2.0
['richard levine'],Every Day,2010-01-14,inf,0.0,18000.0
['giovanni rodríguez'],Red Canyon,2008-01-01,0.0,1500000.0,0.0
['jeff bleckner'],Loving Leah,2009-01-25,0.0,0.0,0.0
[],Southbounders,2005-06-22,0.0,0.0,0.0
['norman foster'],"Thank You, Mr. Moto",1937-12-24,0.0,0.0,0.0
['edward sedgwick'],West Point,1928-01-07,0.0,0.0,0.0
['adrián caetano'],Red Bear,2002-05-23,0.0,0.0,0.0
['dan curtis'],The Night Strangler,1973-01-16,0.0,0.0,0.0
['robert aldrich'],Twilight's Last Gleaming,1977-02-09,0.0,0.0,0.0
['rainer werner fassbinder'],Effi Briest,1974-06-20,0.0,0.0,0.0
['frank de felitta'],Dark Night of the Scarecrow,1981-10-24,0.0,0.0,0.0
['brandon beckner'],Remarkable Power,2008-01-01,0.0,0.0,0.0
['daryn tufts'],My Girlfriend's Boyfriend,2010-04-22,0.0,1400000.0,0.0
['milčo mančevski'],Shadows,2007-06-06,0.0,0.0,0.0
['jack conway'],Brown of Harvard,1926-05-02,0.0,0.0,0.0
['matt reeves'],Let Me In,2010-10-01,1.20728065,20000000.0,24145613.0
['colin levy'],Sintel,2010-09-30,0.0,550000.0,0.0
['sacha goedegebure'],Big Buck Bunny,2008-04-10,0.0,150000.0,0.0
['randall wallace'],Secretariat,2010-08-20,1.7214677428571428,35000000.0,60251371.0
['joel anderson'],Lake Mungo,2008-06-17,0.0,0.0,0.0
['john erick dowdle'],Devil,2010-01-13,3.3583175,10000000.0,33583175.0
['valérie minetto'],Looking for Cheyenne,2005-04-01,0.0,0.0,0.0
['andy fickman'],You Again,2010-09-24,1.6002624,20000000.0,32005248.0
['greg berlanti'],Life As We Know It,2010-10-02,2.779213789473684,38000000.0,105610124.0
['henry joost'],Catfish,2010-09-17,101.53143333333334,30000.0,3045943.0
['woody allen'],You Will Meet a Tall Dark Stranger,2010-05-23,0.0,22000000.0,0.0
['darren doane'],Collision,2009-10-27,0.0,0.0,0.0
['darin scott'],Dark House,2009-04-19,0.0,0.0,0.0
['john curran'],Stone,2010-10-07,0.4308962727272727,22000000.0,9479718.0
['steven hentges'],Hunger,2009-05-12,0.0,625000.0,0.0
['martin weisz'],Grimm Love,2006-08-27,0.0,0.0,0.0
['w.s. van dyke'],Naughty Marietta,1935-03-29,0.0,0.0,0.0
['tom gries'],The Hawaiians,1970-06-17,0.0,0.0,0.0
['hal roach'],One Million B.C.,1940-04-26,0.0,0.0,0.0
['charles ferguson'],Inside Job,2010-10-08,3.935761,2000000.0,7871522.0
['catherine corsini'],Leaving,2009-08-12,0.0,7600000.0,0.0
['gareth edwards'],Monsters,2010-06-18,8.485956,500000.0,4242978.0
['lyman dayton'],Where The Red Fern Grows,2003-05-03,0.0,0.0,0.0
['will meugniot'],Dragonlance: Dragons Of Autumn Twilight,2008-01-15,0.0,0.0,0.0
['lance bangs'],David Cross: Bigger and Blackerer,2010-05-25,0.0,0.0,0.0
['stuart rosenberg'],"Murder, Inc.",1960-06-28,0.0,0.0,0.0
['tony goldwyn'],Conviction,2010-09-11,0.5386384,12500000.0,6732980.0
['abe sylvia'],Dirty Girl,2010-09-12,0.01378125,4000000.0,55125.0
['rachel perkins'],Bran Nue Dae,2009-08-09,1.0,7.0,7.0
['jerry hopper'],The Private War of Major Benson,1955-08-02,0.0,0.0,0.0
['ronald neame'],The Card,1952-02-25,0.0,0.0,0.0
['norman z. mcleod'],Merrily We Live,1938-03-04,0.0,0.0,0.0
['bob byington'],Harmony and Me,2010-01-15,0.0,0.0,0.0
['mark romanek'],Never Let Me Go,2010-09-15,0.6303488,15000000.0,9455232.0
['dominique deruddere'],The Wedding Party,2005-04-21,0.0,0.0,0.0
['robert altman'],Countdown,1968-02-01,0.0,0.0,0.0
['roy rowland'],Rogue Cop,1954-09-17,0.0,0.0,0.0
['compton bennett'],That Forsyte Woman,1949-11-03,0.0,0.0,0.0
['anthony page'],The Lady Vanishes,1979-04-30,0.0,0.0,0.0
['pepe danquart'],To the Limit,2007-02-09,0.0,0.0,0.0
['mark tonderai'],Hush,2008-08-13,0.0,0.0,0.0
['sylvain chomet'],The Illusionist,2010-02-16,0.3112461666666666,18000000.0,5602431.0
['mona achache'],The Hedgehog,2009-07-03,0.0,0.0,0.0
['veiko õunpuu'],Autumn Ball,2007-09-13,0.0,0.0,0.0
['george marshall'],"Murder, He Says",1945-01-01,0.0,0.0,0.0
['niels arden oplev'],Worlds Apart,2008-02-22,0.0,0.0,0.0
['william olsson'],An American Affair,2008-11-27,0.0,0.0,0.0
['rainer werner fassbinder'],Martha,1974-05-27,0.0,0.0,0.0
['marko naberšnik'],Rooster's Breakfast,2007-11-17,0.0,0.0,0.0
['rene daalder'],Massacre at Central High,1976-09-01,0.0,0.0,0.0
['rainer werner fassbinder'],Love Is Colder Than Death,1970-01-16,0.0,0.0,0.0
['paolo sorrentino'],The Family Friend,2006-10-01,0.0,0.0,0.0
['nicholas ray'],Party Girl,1958-10-28,0.0,0.0,0.0
['diego luna'],J.C. Chavez,2007-05-18,0.0,0.0,0.0
['sean astin'],The Long and Short of It,2003-01-01,0.0,0.0,0.0
['emily abt'],Toe to Toe,2010-02-26,0.0,0.0,0.0
['witold leszczynski'],Konopielka,1982-01-01,0.0,0.0,0.0
['veiko õunpuu'],The Temptation of St. Tony,2009-10-10,0.0,0.0,0.0
['darlo piana'],Lost Boys: The Thirst,2010-05-12,0.0,4400000.0,0.0
['gregg araki'],Kaboom,2010-08-22,inf,0.0,539957.0
['nikos nikolaidis'],Morning Patrol,1987-10-08,0.0,0.0,0.0
['zoya akhtar'],Luck By Chance,2009-03-27,0.0,0.0,0.0
['peter hanson'],Tales From the Script,2009-01-10,0.0,0.0,0.0
['daniel snyder'],Dreams on Spec,2007-01-01,0.0,0.0,0.0
['keith melton'],IMAX Mummies Secrets Of The Pharohs,2007-05-25,0.0,4000000.0,0.0
[],Bianca Beauchamp: All Access,2007-07-21,0.0,7500.0,0.0
['miguel m. delgado'],El padrecito,1964-09-03,0.0,0.0,0.0
['julia bacha'],Budrus,2010-10-08,0.0,0.0,0.0
['mikio naruse'],Wife! Be Like a Rose!,1935-08-15,0.0,0.0,0.0
['františek vláčil'],Adelheid,1970-04-06,0.0,0.0,0.0
['anusha rizvi'],PEEPLI [Live],2010-08-13,3.039647577092511,2270000.0,6900000.0
['tomasz zygadło'],The Moth,1980-10-10,0.0,0.0,0.0
['sam wood'],The Girl Said No,1930-03-15,0.0,0.0,0.0
['robert gist'],An American Dream,1966-08-31,0.0,0.0,0.0
['stephen hopkins'],Tube Tales,1999-01-01,0.0,0.0,0.0
['quentin dupieux'],Rubber,2010-07-09,0.196034,500000.0,98017.0
['daniel grou'],Seven Days,2010-06-22,0.0,0.0,0.0
['måns mårlind'],Shelter,2010-03-27,0.0387053181818181,22000000.0,851517.0
['allen wolf'],In My Sleep,2010-04-23,0.0,0.0,0.0
['aki kaurismäki'],Hamlet Goes Business,1987-08-21,0.0,0.0,0.0
['akio sakai'],Barefoot Gen 2,1986-06-14,0.0,0.0,0.0
[],The Trouble with Dee Dee,2005-10-16,0.0,0.0,0.0
['jacob thuesen'],The Early Years: Erik Nietzsche Part 1,2007-12-25,0.0,0.0,0.0
['jeff tremaine'],Jackass 3D,2010-10-15,5.86121355,20000000.0,117224271.0
['sebastian junger'],Restrepo,2010-06-25,inf,0.0,1422910.0
['dean francis'],Road Train,2010-05-28,0.0,0.0,0.0
['joe dante'],The Hole,2009-09-09,0.0,0.0,0.0
['zhang yibai'],Spring Subway,2002-05-28,0.0,0.0,0.0
['ben ketai'],30 Days of Night: Dark Days,2010-10-04,0.0,0.0,0.0
['kim hyung-joon'],No Mercy,2010-01-07,0.0,0.0,0.0
['neil gaiman'],A Short Film About John Bolton,2003-01-24,0.0,0.0,0.0
['davis guggenheim'],Waiting for 'Superman',2010-09-24,0.0,0.0,0.0
['roy del ruth'],The West Point Story,1950-11-25,0.0,0.0,0.0
['ian fitzgibbon'],Perrier’s Bounty,2009-09-11,0.0,0.0,0.0
['edward dmytryk'],Where Love Has Gone,1964-11-02,0.0,0.0,0.0
['george fitzmaurice'],Suzy,1936-07-20,0.0,0.0,0.0
['johnny kevorkian'],The Disappeared,2008-01-01,0.0,0.0,0.0
['mark rydell'],The Fox,1967-12-13,0.0,0.0,0.0
['lloyd bacon'],The Frogmen,1951-01-25,0.0,0.0,0.0
['peter orton'],Jerry Springer: The Opera,2005-11-14,0.0,0.0,0.0
['robert schwentke'],RED,2010-10-13,1.2356027931034483,58000000.0,71664962.0
['john golden'],Fat Guy Goes Nutzoid,1986-09-05,0.0,0.0,0.0
['jacques poitrenaud'],Strip-Tease,1963-05-29,0.0,0.0,0.0
['larry peerce'],The Other Side of the Mountain,1975-11-14,0.0,0.0,0.0
['george cukor'],The Actress,1953-09-25,0.0,0.0,0.0
['susanne bier'],In a Better World,2010-08-26,0.0,15000000.0,0.0
['wes craven'],My Soul to Take,2010-10-08,0.79319828,25000000.0,19829957.0
['félix viscarret'],Under the Stars,2007-03-15,0.0,0.0,0.0
['oliver stone'],South of the Border,2009-09-07,0.0,0.0,0.0
['matt tauber'],The Architect,2006-12-01,0.0,0.0,0.0
['haim tabakman'],Eyes Wide Open,2009-05-20,0.0,0.0,0.0
['zev berman'],Borderland,2007-11-09,0.0,0.0,0.0
['steven dieveney'],Big Game,2008-01-01,0.0,0.0,0.0
['sean mcconville'],Deadline,2009-01-01,0.0,0.0,0.0
['jo baier'],Nicht alle waren Mörder,2006-10-31,0.0,0.0,0.0
['kirk jones'],A Day In The Life,2009-07-07,0.0,0.0,0.0
['carlos saura'],The Hunt,1966-11-07,0.0,0.0,0.0
['mark henderson'],My Kidnapper,2010-10-12,0.0,0.0,0.0
['aleksandar petrović'],It Rains in My Village,1968-01-01,0.0,0.0,0.0
['angelina maccarone'],Vivere,2007-04-26,0.0,0.0,0.0
['krzysztof lang'],Provocateur,1995-05-31,0.0,0.0,0.0
['erik balling'],The Olsen Gang,1968-10-11,0.0,0.0,0.0
['santiago bou grasso'],The Employment,2008-01-01,0.0,0.0,0.0
['dariush mehrjui'],The Pear Tree,1998-10-18,0.0,0.0,0.0
['dev benegal'],"Road, Movie",2009-09-18,0.0,0.0,0.0
['stewart hendler'],Whisper,2007-11-27,0.4404330833333333,12000000.0,5285197.0
['aj kparr'],The Box,2007-01-01,0.0,0.0,0.0
['yasujirō ozu'],The Only Son,1936-09-15,0.0,0.0,0.0
['yasujirō ozu'],There Was a Father,1942-04-01,0.0,0.0,0.0
['jørgen leth'],The Perfect Human,1967-01-01,0.0,0.0,0.0
['pascal chaumeil'],Heartbreaker,2010-03-17,5.443124942528736,8700000.0,47355187.0
['xavier beauvois'],Of Gods and Men,2010-05-18,10.35601675,4000000.0,41424067.0
['eric khoo'],12 Storeys,1997-06-12,0.0,0.0,0.0
['thomas clay'],The Great Ecstasy of Robert Carmichael,2005-08-14,0.0,0.0,0.0
['kamen kalev'],Eastern Plays,2009-10-16,0.0,0.0,0.0
['zola maseko'],Drum,2004-10-30,0.0,0.0,0.0
['victor fleming'],Bombshell,1933-10-13,0.0,0.0,0.0
