production_companies,title,revenue
['waverly productions'],From the Earth to the Moon,0.0
['hollywood international pictures'],The Astounding She-Monster,0.0
,Last Run,0.0
['company pictures'],Generation Kill,0.0
"['lindemann entertainment group', 'foxboro entertainment']",Getting In,0.0
,Tomorrow Night,0.0
"['aegis film fund', 'altus productions', 'ealing metro international', 'occupant entertainment']",Better Living Through Chemistry,75143.0
,Snakehead Terror,0.0
"['insight film studios', 'cinetel films', 'lochness productions']",Beyond Loch Ness,0.0
"['rhombus media', 'roxbury pictures', 'micro_scope', 'mecanismo films', 'a24']",Enemy,3396726.0
"['dimeworth films', 'mojo promotions']",Battleground,0.0
,Tapestries of Hope,0.0
"['o2 filmes', 'globo filmes']",Xingu,0.0
['mgn filmes'],Adam and Eve,0.0
"['mgn filmes', 'instituto português da arte cinematográfica e audiovisual (ipaca)', 'skylight cinema foto art']",Tentação,0.0
"['united king films', 'united channel movies']",Big Bad Wolves,33232.0
['deutsche film- und fernsehakademie berlin (dffb)'],The Strange Little Cat,0.0
['off center media'],William Kunstler Disturbing the Universe,0.0
['infinity prague'],Kawasaki's Rose,0.0
['boyut film'],I Saw the Sun,0.0
['metro-goldwyn-mayer (mgm)'],Come Live with Me,0.0
,Striking Range,0.0
['les films du worso'],Stranger by the Lake,0.0
"['mr. mudd production', 'indian paintbrush', 'right of way films']",Labor Day,20275812.0
['mk2 productions'],Tom at the Farm,0.0
['frakas productions'],Beyond the Walls,0.0
"['eén', 'mollywood', 'vlaams audiovisueel fonds', 'indeed films']",North Sea Texas,0.0
"['dc comics', 'warner bros. animation']",Wonder Woman,0.0
"['front street pictures', 'cue the dog productions', 'lifetime movie network']",Flowers in the Attic,0.0
['metro-goldwyn-mayer (mgm)'],Speedway,0.0
,Cry in the Woods,0.0
['independent moving productions inc. (impinc.)'],Android Apocalypse,0.0
['sweetwater'],Heartbreak Hotel,0.0
,Blackout,0.0
"['les films christian fechner', 'tps cinéma', 'tf1 films production']",French Fried Vacation 3,0.0
['essaness productions'],Hammer,0.0
,The Sleep Room,0.0
['the kushner-locke company'],The Grave,0.0
['united filmmakers group'],Grotesque,0.0
,Sink or Swim,0.0
"['epithète films', 'cross creek pictures', 'tapioca films']",The Young and Prodigious T.S. Spivet,9494789.0
,BBOY for LIFE,0.0
['eastern film management corporation'],Killer Instinct,0.0
['orion pictures'],Behind Enemy Lines,0.0
"['euforia film', 'fender film']",Manhunt,0.0
"[""films de l'alma"", 'g.p.f.i.', 'parafrance films']",Gwendoline,1337274.0
['regency productions'],Warriors of the Year 2072,0.0
"['tf1 films production', 'studio canal', 'brio films']",The Prey,0.0
,The Blank Generation,0.0
['horse head pictures'],Scorned,0.0
['pathé-natan'],À propos de Nice,0.0
,"Same Love, Same Rain",0.0
['tla releasing'],Harvest,0.0
,The Soul of Bread,0.0
"['disney channel', 'rainforest productions']",Teen Beach Movie,0.0
,Tale of the Mummy,0.0
['doxa producciones'],Asier ETA biok,0.0
['metro-goldwyn-mayer (mgm)'],Faithless,0.0
"['daiei studios', 'katsu production co. ltd.']",Zatôichi the Outlaw,0.0
['daiei studios'],Zatôichi Challenged,0.0
['daiei motion picture company'],Gamera vs. Guiron,0.0
['nephilim producciones'],Gloria,2107925.0
['europacorp'],"I, Cesar",0.0
"['20th century fox home entertainment', 'wwe studios']",Behind Enemy Lines III: Colombia,0.0
['svt drama'],The Confession,0.0
['fox film corporation'],Berkeley Square,0.0
['rko radio pictures'],Best of the Badmen,0.0
"['columbia pictures', 'studio babelsberg', 'fox 2000 pictures', 'smokehouse pictures', 'obelisk productions']",The Monuments Men,154984035.0
"['the 7th floor', 'arte', '3b productions', 'doha film institute', 'cohen media group', 'the bureau', 'minerva pictures', 'taghit ilc']",Just Like a Woman,0.0
"['village roadshow pictures', 'dc comics', 'vertigo entertainment', 'lin pictures', 'warner bros. animation', 'lego', 'warner bros.', 'animal logic', 'warner animation group', 'ratpac-dune entertainment']",The Lego Movie,469160692.0
['paramount pictures'],We're Not Dressing,0.0
['paramount pictures'],Man of the World,0.0
"['rhône-alpes cinéma', 'france television', 'les films pelléas', 'région rhône-alpes', 'france 2 cinéma', 'soficinéma 8', 'centre national de la cinématographie (cnc)', '24 mai productions', 'wallpaper productions']",Aliyah,0.0
['gma films'],The Road,0.0
"['columbia pictures', 'strike entertainment', 'metro-goldwyn-mayer (mgm)']",RoboCop,242688965.0
,Samson and Delilah,0.0
"['sony pictures', 'darius films', 'entertainment one']",The Art of the Steal,64065.0
['columbia pictures corporation'],Rain or Shine,0.0
,Crave,0.0
['metro-goldwyn-mayer (mgm)'],Betrayed,0.0
['columbia pictures'],Between Midnight and Dawn,0.0
['zentropa entertainments'],Nymphomaniac: Vol. II,2227167.0
['pixar animation studios'],La luna,0.0
['yellow bird films'],A Place in the Sun,0.0
,A Streetcar Named Desire,0.0
,A Streetcar Named Desire,0.0
,American Anthem,0.0
"['skyscraper films', 'votiv films', 'bugeater films']",Between Us,0.0
"['tf1 films productions', 'novo arturo films', 'rf2k productions', 'turkhoise']",Monsieur Batignole,0.0
,Eternal Flame of Gehenna,0.0
,Tukkijoella,0.0
"['ramona productions', 'r%c3%a9zo productions']",Viper In The Fist,0.0
,Les Aiguilles rouges,0.0
['corner store entertainment'],Beware the Gonzo,0.0
['rko radio pictures'],"Beware, My Lovely",0.0
['metro-goldwyn-mayer (mgm)'],Bewitched,0.0
,Beyond,0.0
"['tf1 films productions', 'scope invest', 'quad productions', 'scope pictures']",The Volcano,0.0
,Metastases,0.0
,Hornet's Nest,0.0
,Evidence,0.0
,Schooled: The Price of College Sports,0.0
"['north by northwest entertainment', 'indievest pictures']",Knights of Badassdom,0.0
['metro-goldwyn-mayer (mgm)'],The Secret of NIMH 2: Timmy to the Rescue,0.0
"['cosmo-films', 'tv2', 'film i väst']",Midsummer,0.0
"['talía films', 'corona filmproduktion', 'coralta cinematografica', 'comeci', 'oceania produzioni internazionali cinematografiche']",Ten Little Indians,0.0
['most production'],Alone,0.0
,Ulak,0.0
['fennica-filmi'],The Gypsy Charmer,0.0
['kartemquin films'],The Trials of Muhammad Ali,0.0
"['centre national de la cinématographie', 'f comme film']",You Ain't Seen Nothin' Yet,0.0
,Los rollos perdidos de Pancho Villa,0.0
"['open road films', 'qed international', 'albert s. ruddy productions', 'crave films', 'roth films']",Sabotage,17508518.0
['beijing enlight pictures'],The Four,0.0
,HalloHallo,0.0
"['red chillies entertainment', 'excel entertainment']",Don 2: The King is Back,0.0
['mukta arts ltd'],Pardes,0.0
['documentary & experimental film center'],The Father,0.0
"['anima vitae', 'ulysses', 'cinemaker oy']","Niko 2 - Little Brother, Big Trouble",17000000.0
['matila röhr productions oy'],Quest for a Heart,0.0
['clover productions'],The Wizard of Baghdad,0.0
,A Certain Kind of Death,0.0
,Beyond the Door,0.0
,The Elephant in the Living Room,0.0
['frenetic arts'],Ray Harryhausen: Special Effects Titan,0.0
['new wave entertainment'],That Guy... Who Was in That Thing,0.0
['bbc films'],A Long Way Down,7176347.0
['wild bunch distribution'],The Three Brothers: The Return,0.0
"['r.p. productions', 'a.s. films', 'monolith films']",Venus in Fur,342183.0
"['eurociné', 'lisa film gmbh (münchen)', 'j.e. films (julian esteban films)']",Devil Hunter,0.0
['stone five studios'],Storm Rider,0.0
['milky way image company'],Don't Go Breaking My Heart,0.0
['deutsche universal-film'],S.O.S. Iceberg,0.0
"['anonymous content', 'treehouse pictures']",Adult World,0.0
"['lionsgate', 'dude productions']",Date and Switch,0.0
"['nippon herald films', 'asahi shimbunsha', 'group tac']",Night on the Galactic Railroad,0.0
"['le pacte', 'zanuck independent', 'voltage pictures', 'mediapro pictures', 'zephyr films', 'picture perfect corporation', 'wild side films']",The Zero Theorem,770706.0
"['universal pictures', 'fake empire', 'bluegrass films']",Endless Love,34077920.0
"['village roadshow pictures', 'weed road pictures', 'warner bros.']",Winter's Tale,30800231.0
,Cavemen,0.0
"['allegro-film', 'filmfonds wien', 'orf film/fernseh-abkommen']",Blood Glacier,0.0
"['severin films', 'quota productions']",The Theatre Bizarre,0.0
['black hat films'],Agenda Grinding America Down,0.0
['twentieth century fox film corporation'],The Story of Ruth,0.0
,No Nukes,0.0
['shaw brothers'],Super Inframan,0.0
,Fagbug,0.0
['asylum'],Attila,0.0
,Beyond the Law,0.0
"['rko radio pictures', 'academy productions']",Beyond Tomorrow,0.0
['metro-goldwyn-mayer (mgm)'],Bhowani Junction,0.0
,Women in Love,0.0
"['m6 films', 'mars distribution', 'mandarin film']",On the Other Side of the Tracks,25109572.0
"['worldview entertainment', 'muskat filmed properties', 'dreambridge films', 'rough house pictures']",Joe,2365467.0
,The Inside Man,0.0
,The Journey,0.0
,Social Genocide,0.0
,Argentina latente,0.0
,Jaguar,0.0
"['vulcan productions inc.', 'pillar squared']",Bickford Shmeckler's Cool Ideas,0.0
,Big Bad Wolf,0.0
"['woodshed films inc.', 's2bn films']",Big Easy Express,0.0
['metro-goldwyn-mayer (mgm)'],Big Leaguer,0.0
,Big Money Rustlas,0.0
['baweja movies'],Love Story 2050,5000000.0
['image now films'],The Summit,0.0
"['connell creations', 'window pictures', 'woodcreek faction productions']",GLOW: The Story of the Gorgeous Ladies of Wrestling,0.0
,This American Journey,0.0
"['toho', 'suburaya']",Ultraman,0.0
['renn productions'],The African,0.0
"['whitewater films', 'sasquatch films', 'syncopated films', 'three point capital', 'venture forth']",Cold Comes the Night,16971.0
"['fechner audiovisuel', 'ks2 productions', 'eclair num%c3%a9rique']",Chouchou,0.0
"['conspiração filmes', 'globo filmes', 'lereby productions']",The Invisible Woman,0.0
"['straight up films', 'madrose productions']",Someone Marry Barry,0.0
,Gamera the Brave,0.0
['be-films'],The Painting,11229.0
,Are All Men Pedophiles?,0.0
,Climate of Change,0.0
"[""traveler's rest films"", 'hbo films', 'wolf films']",Bury My Heart At Wounded Knee,0.0
,Bigfoot: The Unforgettable Encounter,0.0
['brookwell-mcnamara entertainment'],The Cutting Edge: Going for the Gold,0.0
,Meet Me at the Fair,0.0
['associated producers (api)'],13 Fighting Men,0.0
['20th century fox television'],Pretty/Handsome,0.0
"['new real films', '1976 productions']",Gerontophilia,4793.0
"['arte france cinéma', 'les films du lendemain', 'dream author']",Mystery,0.0
"['les films gibé', 'antenne-2 france', 'les films paul grimault']",The King and the Mockingbird,0.0
['wild bunch distribution'],11.6,0.0
,Nightmare Factory,0.0
,Magic & Bird: A Courtship of Rivals,0.0
"['screen gems, inc.', 'rainforest films', 'olive bridge entertainment']",About Last Night,49002684.0
"['fox searchlight pictures', 'scott rudin productions', 'studio babelsberg', 'indian paintbrush', 'tsg entertainment', 'american empirical pictures']",The Grand Budapest Hotel,174600318.0
['big talk productions'],Cuban Fury,0.0
,Life of a King,0.0
,An Oversimplification of Her Beauty,0.0
,Informant,0.0
,All the Light in the Sky,0.0
"['china film company', 'omnijoi media', 'boneyard entertainment china']","Black Coal, Thin Ice",0.0
,Blind Massage,0.0
,Jamesy Boy,0.0
"['asylum, the', 'broken films']",Jailbait,0.0
['universal studios home entertainment'],Bring It On: Fight to the Finish,0.0
,Scott Joplin,0.0
"['walt disney pictures', 'pixar animation studios']",Mater and the Ghostlight,0.0
['pixar animation studios'],Your Friend the Rat,0.0
['pixar animation studios'],Dug's Special Mission,0.0
,Happy End,0.0
"['kingsway films', 'red sparrow']",Psychosis,0.0
,The Almost Man,0.0
"['proyecto tucan', 'río negro producciones']",Satanás - Profile of a Killer,0.0
,The Education of Mohammad Hussein,0.0
['daiei studios'],Ninja 2,0.0
['nicolás astiarraga p.c.'],Rapture,0.0
"['zweites deutsches fernsehen (zdf)', ""institut national de l'audiovisuel (ina)"", 'paradise films', 'unité trois']",News from Home,0.0
['zbros'],Omar,0.0
,Highway,0.0
['studiocanal'],When Pigs Have Wings,0.0
,The Ditchdigger's Daughters,0.0
"['tf1 films productions', 'pathé distribution', 'canal+', 'ciné+', 'artémis productions', 'casa kafka pictures', 'tax shelter film funding', 'tf1', 'fortis film fund', ""les productions du ch'timi"", 'la wallonie']",Superchondriac,0.0
['maneglia schémbori realizadores'],7 Boxes,0.0
"['jerico', 'vendôme production', 'siam movies']",Prêt à tout,0.0
['gaumont'],The Brats,0.0
"['nostromo pictures', 'telefónica producciones']",Grand Piano,0.0
['daiei kyoto'],Satan's Sword,0.0
,Satan's Sword: The Dragon God,0.0
,Satan's Sword III: The Final Chapter,0.0
['metro-goldwyn-mayer (mgm)'],The Boob,0.0
['treehouse pictures'],That Awkward Moment,26049082.0
"['state street pictures', 'ideal partners film fund', 'unified pictures', 'floren shieh productions', 'venture forth', 'archer gray']",The Inevitable Defeat of Mister & Pete,0.0
"['paramount pictures', 'legendary pictures', 'warner bros.', 'syncopy', 'lynda obst productions']",Interstellar,675120017.0
['lifetime'],An Amish Murder,0.0
"['dor film produktionsgesellschaft gmbh', 'le pachte']",The Last of the Unjust,0.0
"['career & bridge', 't.o. entertainment', 'amuse']",Apartment 1303,0.0
,Apartment 1303 3D,0.0
,Armageddon,0.0
['adel productions'],Armageddon,0.0
,B.U.S.T.E.D,0.0
['kosmorama'],The Abyss,0.0
"['sony pictures television', 'braun entertainment group']",The Gabby Douglas Story,0.0
,Everybody Street,0.0
"['raymond stross productions', 'buckman']",The Mark,0.0
['moffitt-lee productions'],Bill Maher: Victory Begins at Home,0.0
"['moffitt-lee productions', 'bill maher productions']",Bill Maher: '...But I'm Not Wrong',0.0
"['miramax films', 'walt disney studios home entertainment']",Bionicle: Mask of Light,0.0
['columbia pictures corporation'],All the Young Men,0.0
"['wonderland sound and vision', 'europacorp', 'relativity media', '3dtk', 'feelgood entertainment', 'paradise/mgn']",3 Days to Kill,52597999.0
,Into the Middle of Nowhere,0.0
"['les films du lendemain', ""centre national du cinéma et de l'image animée (cnc)""]",Family tree,0.0
"['120db films', 'pimienta', 'the salt company international', 'private island trax', 'stun creative']",Welcome to the Jungle,0.0
"['studiocanal', 'silver pictures', 'tf1 films production', 'canal+', 'anton capital entertainment (ace)', 'tf1', 'lovefilm international']",Non-Stop,222809600.0
"['revolution films', 'film four international', 'lipsync productions', 'baby cow films']",The Look of Love,0.0
,Bionicle 2: Legends of Metru Nui,0.0
['nitrogen studios canada'],Bionicle 3: Web of Shadows,0.0
"['cromosoma tv produccions', 'elephant in the black box', 'perro verde films']",Wrinkles,0.0
['arts council of great britain'],Vertical Features Remake,0.0
['hollywood media bridge'],The Art of War III: Retribution,0.0
,The Monster X Strikes Back: Attack the G8 Summit,0.0
"['big talk productions', 'film4', 'anton capital entertainment (ace)']",In Fear,0.0
,One Mile Away,0.0
,Fire In The Blood,0.0
,Tell Them Anything You Want: A Portrait of Maurice Sendak,0.0
,Love Games,0.0
"['screen australia', 'mystery road films']",Mystery Road,0.0
"['indian paintbrush', 'super crispy entertainment']",Breathe In,15000.0
['comix wave films'],The Garden of Words,0.0
,Pandora's Promise,0.0
"['shueisha', 'asmik ace entertainment', 'kansai telecasting corporation', 'sumitomo corporation', 'music on!', 'picnic']",A Gentle Breeze in the Village,0.0
['projektions-ag union (pagu)'],I Don't Want to Be a Man,0.0
['warner bros.'],Always Leave Them Laughing,0.0
['rko radio pictures'],Behind Office Doors,0.0
['panamint film'],Bengazi,0.0
"['lego', 'threshold animation studios', 'tinseltown toons']",Bionicle: The Legend Reborn,0.0
['glass eye pix'],Bitter Feast,0.0
,Messages Deleted,0.0
['terra-filmkunst'],Great Freedom No. 7,0.0
['metro-goldwyn-mayer (mgm)'],The Traveling Executioner,0.0
['daiei studios'],Ninja 3: Goemon Will Never Die!,0.0
"['legendary pictures', 'hollywood gang productions', 'atmosphere entertainment mm', 'warner bros.', 'nimar studios', 'cruel and unusual films']",300: Rise of an Empire,337580051.0
,The Pill,0.0
['walter wanger productions'],The Adventures of Hajji Baba,0.0
['talent associates'],The Pursuit of Happiness,0.0
"['daiei motion picture company', 'cabin co., ltd.']","Sumo Do, Sumo Don't",0.0
"['molot entertainment', 'studio 4°c']",First Squad: The Moment of Truth,0.0
"['anthos media', 'particle fever']",Particle Fever,0.0
['suomen filmiteollisuus'],Inspector Palmu's Error,0.0
['metro-goldwyn-mayer (mgm)'],Any Number Can Play,0.0
['metro-goldwyn-mayer (mgm)'],Bitter Sweet,0.0
['metro-goldwyn-mayer (mgm)'],Black Hand,0.0
['backup films'],Black Heaven,0.0
['branbomm'],Threads of Destiny,0.0
